signal_date,trade_date,session,direction,direction_zh,total_score,tw_score,intl_score,news_score,entry_price,exit_price,pnl_points,pnl_nts,win,status
2020-03-18,2020-03-19,day,0,觀望─,-7,-7,0,0,,,,,,sim_v50_skip
2020-03-19,2020-03-20,day,0,觀望─,-7,-7,0,0,,,,,,sim_v50_skip
2020-03-20,2020-03-23,day,-1,做空▼,-6,-6,0,0,9025,8891,133.5,1285,True,sim_v50
2020-03-23,2020-03-24,day,-1,做空▼,-6,-6,0,0,9083,9287,-203.8,-2088,False,sim_v50
2020-03-24,2020-03-25,day,-1,做空▼,-5,-5,0,0,9425,9646,-220.3,-2253,False,sim_v50
2020-03-25,2020-03-26,day,-1,做空▼,-8,-8,0,0,9666,9737,-71.2,-762,False,sim_v50
2020-03-26,2020-03-27,day,-1,做空▼,-7,-7,0,0,9807,9700,107.0,1020,True,sim_v50
2020-03-27,2020-03-30,day,0,觀望─,-1,-1,0,0,,,,,,sim_v50_skip
2020-03-30,2020-03-31,day,0,觀望─,-1,-1,0,0,,,,,,sim_v50_skip
2020-03-31,2020-04-01,day,0,觀望─,-1,-1,0,0,,,,,,sim_v50_skip
2020-04-01,2020-04-06,day,0,觀望─,-2,-2,0,0,,,,,,sim_v50_skip
2020-04-06,2020-04-07,day,0,觀望─,0,0,0,0,,,,,,sim_v50_skip
2020-04-07,2020-04-08,day,0,觀望─,5,5,0,0,,,,,,sim_v50_skip
2020-04-08,2020-04-09,day,0,觀望─,7,7,0,0,,,,,,sim_v50_skip
2020-04-09,2020-04-10,day,1,做多▲,8,8,0,0,10106,10157,50.2,452,True,sim_v50
2020-04-10,2020-04-13,day,1,做多▲,5,5,0,0,10149,10098,-50.3,-553,False,sim_v50
2020-04-13,2020-04-14,day,1,做多▲,7,7,0,0,10132,10332,200.3,1953,True,sim_v50
2020-04-14,2020-04-15,day,0,觀望─,5,5,0,0,,,,,,sim_v50_skip
2020-04-15,2020-04-16,day,0,觀望─,5,5,0,0,,,,,,sim_v50_skip
2020-04-16,2020-04-17,day,1,做多▲,6,6,0,0,10556,10596,40.5,355,True,sim_v50
2020-04-17,2020-04-20,day,1,做多▲,5,5,0,0,10613,10586,-27.7,-327,False,sim_v50
2020-04-20,2020-04-21,day,1,做多▲,6,6,0,0,10546,10287,-258.4,-2634,False,sim_v50
2020-04-21,2020-04-22,day,1,做多▲,8,8,0,0,10257,10307,49.6,446,True,sim_v50
2020-04-22,2020-04-23,day,1,做多▲,8,8,0,0,10371,10366,-5.6,-106,False,sim_v50
2020-04-23,2020-04-24,day,1,做多▲,8,8,0,0,10369,10346,-22.6,-276,False,sim_v50
2020-04-24,2020-04-27,day,1,做多▲,8,8,0,0,10408,10566,157.8,1528,True,sim_v50
2020-04-27,2020-04-28,day,0,觀望─,5,5,0,0,,,,,,sim_v50_skip
2020-04-28,2020-04-29,day,0,觀望─,5,5,0,0,,,,,,sim_v50_skip
2020-04-29,2020-04-30,day,1,做多▲,10,10,0,0,10827,10991,163.9,1589,True,sim_v50
2020-04-30,2020-05-04,day,1,做多▲,8,8,0,0,10783,10719,-63.0,-680,False,sim_v50
2020-05-04,2020-05-05,day,1,做多▲,8,8,0,0,10758,10774,15.7,107,True,sim_v50
2020-05-05,2020-05-06,day,1,做多▲,8,8,0,0,10772,10774,1.9,-31,False,sim_v50
2020-05-06,2020-05-07,day,1,做多▲,8,8,0,0,10780,10842,62.4,574,True,sim_v50
2020-05-07,2020-05-08,day,1,做多▲,10,10,0,0,10884,10900,16.2,112,True,sim_v50
2020-05-08,2020-05-11,day,1,做多▲,10,10,0,0,10943,11012,69.1,641,True,sim_v50
2020-05-11,2020-05-12,day,1,做多▲,10,10,0,0,10976,10878,-97.0,-1020,False,sim_v50
2020-05-12,2020-05-13,day,1,做多▲,8,8,0,0,10862,10937,75.3,703,True,sim_v50
2020-05-13,2020-05-14,day,1,做多▲,9,9,0,0,10895,10780,-115.3,-1203,False,sim_v50
2020-05-14,2020-05-15,day,1,做多▲,8,8,0,0,10834,10814,-20.2,-252,False,sim_v50
2020-05-15,2020-05-18,day,1,做多▲,8,8,0,0,10754,10740,-14.7,-197,False,sim_v50
2020-05-18,2020-05-19,day,0,觀望─,1,1,0,0,,,,,,sim_v50_skip
2020-05-19,2020-05-20,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2020-05-20,2020-05-21,day,0,觀望─,1,1,0,0,,,,,,sim_v50_skip
2020-05-21,2020-05-22,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2020-05-22,2020-05-25,day,0,觀望─,0,0,0,0,,,,,,sim_v50_skip
2020-05-25,2020-05-26,day,1,做多▲,4,4,0,0,10904,10996,91.9,869,True,sim_v50
2020-05-26,2020-05-27,day,1,做多▲,6,6,0,0,11025,11014,-11.3,-163,False,sim_v50
2020-05-27,2020-05-28,day,1,做多▲,7,7,0,0,11042,10943,-98.4,-1034,False,sim_v50
2020-05-28,2020-05-29,day,1,做多▲,5,5,0,0,10922,10941,19.0,140,True,sim_v50
2020-05-29,2020-06-01,day,1,做多▲,2,2,0,0,10972,11078,105.6,1006,True,sim_v50
2020-06-01,2020-06-02,day,1,做多▲,6,6,0,0,11110,11127,16.7,117,True,sim_v50
2020-06-02,2020-06-03,day,1,做多▲,9,9,0,0,11184,11319,135.6,1306,True,sim_v50
2020-06-03,2020-06-04,day,1,做多▲,10,10,0,0,11375,11392,17.3,123,True,sim_v50
2020-06-04,2020-06-05,day,1,做多▲,8,8,0,0,11419,11478,59.4,544,True,sim_v50
2020-06-05,2020-06-08,day,1,做多▲,7,7,0,0,11540,11609,69.3,643,True,sim_v50
2020-06-08,2020-06-09,day,1,做多▲,7,7,0,0,11602,11636,34.5,295,True,sim_v50
2020-06-09,2020-06-10,day,1,做多▲,7,7,0,0,11637,11719,82.2,772,True,sim_v50
2020-06-10,2020-06-11,day,1,做多▲,7,7,0,0,11739,11535,-204.7,-2097,False,sim_v50
2020-06-11,2020-06-12,day,1,做多▲,5,5,0,0,11408,11429,21.4,164,True,sim_v50
2020-06-12,2020-06-15,day,1,做多▲,8,8,0,0,11437,11305,-132.0,-1370,False,sim_v50
2020-06-15,2020-06-16,day,1,做多▲,7,7,0,0,11382,11511,129.0,1240,True,sim_v50
2020-06-16,2020-06-17,day,1,做多▲,6,6,0,0,11526,11534,7.1,21,True,sim_v50
2020-06-17,2020-06-18,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2020-06-18,2020-06-19,day,0,觀望─,3,3,0,0,,,,,,sim_v50_skip
2020-06-19,2020-06-22,day,0,觀望─,3,3,0,0,,,,,,sim_v50_skip
2020-06-22,2020-06-23,day,1,做多▲,7,7,0,0,11619,11611,-8.1,-131,False,sim_v50
2020-06-23,2020-06-24,day,1,做多▲,7,7,0,0,11649,11660,10.8,58,True,sim_v50
2020-06-24,2020-06-29,day,1,做多▲,7,7,0,0,11610,11542,-68.2,-732,False,sim_v50
2020-06-29,2020-06-30,day,1,做多▲,4,4,0,0,11565,11620,55.6,506,True,sim_v50
2020-06-30,2020-07-01,day,1,做多▲,5,5,0,0,11624,11702,78.8,738,True,sim_v50
2020-07-01,2020-07-02,day,1,做多▲,5,5,0,0,11695,11804,109.0,1040,True,sim_v50
2020-07-02,2020-07-03,day,1,做多▲,6,6,0,0,11859,11908,49.3,443,True,sim_v50
2020-07-03,2020-07-06,day,1,做多▲,10,10,0,0,11943,12116,172.9,1679,True,sim_v50
2020-07-06,2020-07-07,day,1,做多▲,7,7,0,0,12178,12092,-85.8,-908,False,sim_v50
2020-07-07,2020-07-08,day,0,觀望─,6,6,0,0,,,,,,sim_v50_skip
2020-07-08,2020-07-09,day,1,做多▲,6,6,0,0,12224,12192,-32.2,-372,False,sim_v50
2020-07-09,2020-07-10,day,1,做多▲,6,6,0,0,12251,12073,-178.8,-1838,False,sim_v50
2020-07-10,2020-07-13,day,1,做多▲,6,6,0,0,12111,12211,99.9,949,True,sim_v50
2020-07-13,2020-07-14,day,1,做多▲,7,7,0,0,12204,12208,4.1,-9,False,sim_v50
2020-07-14,2020-07-15,day,1,做多▲,7,7,0,0,12235,12202,-33.1,-381,False,sim_v50
2020-07-15,2020-07-16,day,1,做多▲,7,7,0,0,12174,12157,-17.3,-223,False,sim_v50
2020-07-16,2020-07-17,day,1,做多▲,5,5,0,0,12197,12181,-16.2,-212,False,sim_v50
2020-07-17,2020-07-20,day,1,做多▲,2,2,0,0,12206,12174,-32.7,-377,False,sim_v50
2020-07-20,2020-07-21,day,1,做多▲,2,2,0,0,12243,12397,153.2,1482,True,sim_v50
2020-07-21,2020-07-22,day,1,做多▲,3,3,0,0,12391,12472,81.5,765,True,sim_v50
2020-07-22,2020-07-23,day,1,做多▲,6,6,0,0,12424,12412,-12.0,-170,False,sim_v50
2020-07-23,2020-07-24,day,1,做多▲,7,7,0,0,12468,12303,-165.4,-1704,False,sim_v50
2020-07-24,2020-07-27,day,1,做多▲,5,5,0,0,12620,12587,-32.4,-374,False,sim_v50
2020-07-27,2020-07-28,day,1,做多▲,9,9,0,0,12953,12586,-367.0,-3720,False,sim_v50
2020-07-28,2020-07-29,day,1,做多▲,9,9,0,0,12532,12540,8.2,32,True,sim_v50
2020-07-29,2020-07-30,day,1,做多▲,9,9,0,0,12693,12722,29.1,241,True,sim_v50
2020-07-30,2020-07-31,day,1,做多▲,7,7,0,0,12654,12664,9.3,43,True,sim_v50
2020-07-31,2020-08-03,day,1,做多▲,9,9,0,0,12644,12512,-131.7,-1367,False,sim_v50
2020-08-03,2020-08-04,day,1,做多▲,5,5,0,0,12579,12709,130.0,1250,True,sim_v50
2020-08-04,2020-08-05,day,1,做多▲,6,6,0,0,12763,12801,38.0,330,True,sim_v50
2020-08-05,2020-08-06,day,1,做多▲,9,9,0,0,12895,12912,17.3,123,True,sim_v50
2020-08-06,2020-08-07,day,1,做多▲,8,8,0,0,12902,12828,-74.6,-796,False,sim_v50
2020-08-07,2020-08-10,day,1,做多▲,9,9,0,0,12788,12893,105.2,1002,True,sim_v50
2020-08-10,2020-08-11,day,1,做多▲,9,9,0,0,12857,12779,-78.3,-833,False,sim_v50
2020-08-11,2020-08-12,day,1,做多▲,5,5,0,0,12715,12669,-45.3,-503,False,sim_v50
2020-08-12,2020-08-13,day,1,做多▲,5,5,0,0,12760,12762,2.3,-27,False,sim_v50
2020-08-13,2020-08-14,day,1,做多▲,5,5,0,0,12711,12794,83.5,785,True,sim_v50
2020-08-14,2020-08-17,day,1,做多▲,6,6,0,0,12815,12955,140.2,1352,True,sim_v50
2020-08-17,2020-08-18,day,0,觀望─,3,3,0,0,,,,,,sim_v50_skip
2020-08-18,2020-08-19,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2020-08-19,2020-08-20,day,1,做多▲,4,4,0,0,12766,12362,-404.1,-4091,False,sim_v50
2020-08-20,2020-08-21,day,0,觀望─,-7,-7,0,0,,,,,,sim_v50_skip
2020-08-21,2020-08-24,day,0,觀望─,-3,-3,0,0,,,,,,sim_v50_skip
2020-08-24,2020-08-25,day,0,觀望─,-5,-5,0,0,,,,,,sim_v50_skip
2020-08-25,2020-08-26,day,-1,做空▼,-2,-2,0,0,12768,12834,-66.3,-713,False,sim_v50
2020-08-26,2020-08-27,day,-1,做空▼,-2,-2,0,0,12888,12798,89.3,843,True,sim_v50
2020-08-27,2020-08-28,day,-1,做空▼,-3,-3,0,0,12758,12730,28.5,235,True,sim_v50
2020-08-28,2020-08-31,day,0,觀望─,-3,-3,0,0,,,,,,sim_v50_skip
2020-08-31,2020-09-01,day,0,觀望─,-5,-5,0,0,,,,,,sim_v50_skip
2020-09-01,2020-09-02,day,0,觀望─,-1,-1,0,0,,,,,,sim_v50_skip
2020-09-02,2020-09-03,day,0,觀望─,-3,-3,0,0,,,,,,sim_v50_skip
2020-09-03,2020-09-04,day,-1,做空▼,-3,-3,0,0,12645,12639,6.0,10,True,sim_v50
2020-09-04,2020-09-07,day,-1,做空▼,-8,-8,0,0,12645,12602,42.5,375,True,sim_v50
2020-09-07,2020-09-08,day,-1,做空▼,-8,-8,0,0,12636,12665,-28.1,-331,False,sim_v50
2020-09-08,2020-09-09,day,-1,做空▼,-7,-7,0,0,12591,12610,-18.4,-234,False,sim_v50
2020-09-09,2020-09-10,day,-1,做空▼,-4,-4,0,0,12665,12693,-28.0,-330,False,sim_v50
2020-09-10,2020-09-11,day,-1,做空▼,-4,-4,0,0,12696,12677,19.5,145,True,sim_v50
2020-09-11,2020-09-14,day,-1,做空▼,-4,-4,0,0,12679,12789,-109.4,-1144,False,sim_v50
2020-09-14,2020-09-15,day,0,觀望─,3,3,0,0,,,,,,sim_v50_skip
2020-09-15,2020-09-16,day,1,做多▲,5,5,0,0,12991,12976,-15.0,-200,False,sim_v50
2020-09-16,2020-09-17,day,1,做多▲,10,10,0,0,12921,12872,-49.4,-544,False,sim_v50
2020-09-17,2020-09-18,day,1,做多▲,9,9,0,0,12860,12875,15.0,100,True,sim_v50
2020-09-18,2020-09-21,day,1,做多▲,9,9,0,0,12876,12794,-81.5,-865,False,sim_v50
2020-09-21,2020-09-22,day,1,做多▲,7,7,0,0,12788,12645,-143.4,-1484,False,sim_v50
2020-09-22,2020-09-23,day,1,做多▲,-1,-1,0,0,12657,12583,-74.4,-794,False,sim_v50
2020-09-23,2020-09-24,day,0,觀望─,-7,-7,0,0,,,,,,sim_v50_skip
2020-09-24,2020-09-25,day,0,觀望─,-8,-8,0,0,,,,,,sim_v50_skip
2020-09-25,2020-09-28,day,0,觀望─,-8,-8,0,0,,,,,,sim_v50_skip
2020-09-28,2020-09-29,day,-1,做空▼,-8,-8,0,0,12487,12469,18.4,134,True,sim_v50
2020-09-29,2020-09-30,day,-1,做空▼,-8,-8,0,0,12483,12517,-34.0,-390,False,sim_v50
2020-09-30,2020-10-05,day,-1,做空▼,-7,-7,0,0,12567,12549,17.6,126,True,sim_v50
2020-10-05,2020-10-06,day,-1,做空▼,-6,-6,0,0,12643,12705,-62.1,-671,False,sim_v50
2020-10-06,2020-10-07,day,0,觀望─,1,1,0,0,,,,,,sim_v50_skip
2020-10-07,2020-10-08,day,0,觀望─,4,4,0,0,,,,,,sim_v50_skip
2020-10-08,2020-10-12,day,0,觀望─,5,5,0,0,,,,,,sim_v50_skip
2020-10-12,2020-10-13,day,0,觀望─,7,7,0,0,,,,,,sim_v50_skip
2020-10-13,2020-10-14,day,0,觀望─,6,6,0,0,,,,,,sim_v50_skip
2020-10-14,2020-10-15,day,1,做多▲,8,8,0,0,12893,12827,-66.5,-715,False,sim_v50
2020-10-15,2020-10-16,day,1,做多▲,7,7,0,0,12815,12749,-65.8,-708,False,sim_v50
2020-10-16,2020-10-19,day,1,做多▲,7,7,0,0,12804,12907,103.0,980,True,sim_v50
2020-10-19,2020-10-20,day,1,做多▲,6,6,0,0,12891,12861,-29.6,-346,False,sim_v50
2020-10-20,2020-10-21,day,1,做多▲,7,7,0,0,12891,12876,-14.6,-196,False,sim_v50
2020-10-21,2020-10-22,day,0,觀望─,3,3,0,0,,,,,,sim_v50_skip
2020-10-22,2020-10-23,day,0,觀望─,3,3,0,0,,,,,,sim_v50_skip
2020-10-23,2020-10-26,day,1,做多▲,9,9,0,0,12925,12908,-16.5,-215,False,sim_v50
2020-10-26,2020-10-27,day,1,做多▲,9,9,0,0,12869,12874,5.2,2,True,sim_v50
2020-10-27,2020-10-28,day,1,做多▲,8,8,0,0,12855,12793,-62.0,-670,False,sim_v50
2020-10-28,2020-10-29,day,1,做多▲,4,4,0,0,12689,12662,-26.7,-317,False,sim_v50
2020-10-29,2020-10-30,day,0,觀望─,-7,-7,0,0,,,,,,sim_v50_skip
2020-10-30,2020-11-02,day,0,觀望─,-4,-4,0,0,,,,,,sim_v50_skip
2020-11-02,2020-11-03,day,-1,做空▼,-9,-9,0,0,12640,12737,-96.7,-1017,False,sim_v50
2020-11-03,2020-11-04,day,-1,做空▼,-8,-8,0,0,12766,12869,-103.0,-1080,False,sim_v50
2020-11-04,2020-11-05,day,-1,做空▼,0,0,0,0,12877,12920,-42.8,-478,False,sim_v50
2020-11-05,2020-11-06,day,-1,做空▼,1,1,0,0,12951,12975,-23.0,-280,False,sim_v50
2020-11-06,2020-11-09,day,0,觀望─,7,7,0,0,,,,,,sim_v50_skip
2020-11-09,2020-11-10,day,0,觀望─,8,8,0,0,,,,,,sim_v50_skip
2020-11-10,2020-11-11,day,0,觀望─,7,7,0,0,,,,,,sim_v50_skip
2020-11-11,2020-11-12,day,1,做多▲,9,9,0,0,13326,13221,-105.1,-1101,False,sim_v50
2020-11-12,2020-11-13,day,1,做多▲,9,9,0,0,13223,13272,49.5,445,True,sim_v50
2020-11-13,2020-11-16,day,1,做多▲,9,9,0,0,13358,13551,193.1,1881,True,sim_v50
2020-11-16,2020-11-17,day,1,做多▲,7,7,0,0,13725,13592,-132.8,-1378,False,sim_v50
2020-11-17,2020-11-18,day,1,做多▲,8,8,0,0,13629,13772,142.9,1379,True,sim_v50
2020-11-18,2020-11-19,day,0,觀望─,7,7,0,0,,,,,,sim_v50_skip
2020-11-19,2020-11-20,day,0,觀望─,6,6,0,0,,,,,,sim_v50_skip
2020-11-20,2020-11-23,day,0,觀望─,6,6,0,0,,,,,,sim_v50_skip
2020-11-23,2020-11-24,day,0,觀望─,6,6,0,0,,,,,,sim_v50_skip
2020-11-24,2020-11-25,day,1,做多▲,6,6,0,0,13862,13738,-124.1,-1291,False,sim_v50
2020-11-25,2020-11-26,day,1,做多▲,5,5,0,0,13765,13845,79.9,749,True,sim_v50
2020-11-26,2020-11-27,day,1,做多▲,6,6,0,0,13834,13866,31.9,269,True,sim_v50
2020-11-27,2020-11-30,day,1,做多▲,6,6,0,0,13919,13722,-196.8,-2018,False,sim_v50
2020-11-30,2020-12-01,day,1,做多▲,6,6,0,0,13812,13885,73.1,681,True,sim_v50
2020-12-01,2020-12-02,day,1,做多▲,7,7,0,0,13972,13988,16.6,116,True,sim_v50
2020-12-02,2020-12-03,day,1,做多▲,7,7,0,0,13989,13976,-13.4,-184,False,sim_v50
2020-12-03,2020-12-04,day,1,做多▲,7,7,0,0,14011,14131,120.3,1153,True,sim_v50
2020-12-04,2020-12-07,day,1,做多▲,7,7,0,0,14231,14256,24.6,196,True,sim_v50
2020-12-07,2020-12-08,day,1,做多▲,7,7,0,0,14253,14359,106.5,1015,True,sim_v50
2020-12-08,2020-12-09,day,1,做多▲,8,8,0,0,14338,14389,51.4,464,True,sim_v50
2020-12-09,2020-12-10,day,1,做多▲,8,8,0,0,14296,14248,-47.7,-527,False,sim_v50
2020-12-10,2020-12-11,day,1,做多▲,8,8,0,0,14300,14261,-38.9,-439,False,sim_v50
2020-12-11,2020-12-14,day,1,做多▲,8,8,0,0,14240,14210,-29.9,-349,False,sim_v50
2020-12-14,2020-12-15,day,1,做多▲,8,8,0,0,14207,14068,-139.8,-1448,False,sim_v50
2020-12-15,2020-12-16,day,1,做多▲,5,5,0,0,14146,14303,157.2,1522,True,sim_v50
2020-12-16,2020-12-17,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2020-12-17,2020-12-18,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2020-12-18,2020-12-21,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2020-12-21,2020-12-22,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2020-12-22,2020-12-23,day,1,做多▲,5,5,0,0,14182,14222,40.4,354,True,sim_v50
2020-12-23,2020-12-24,day,1,做多▲,5,5,0,0,14257,14279,22.0,170,True,sim_v50
2020-12-24,2020-12-25,day,1,做多▲,6,6,0,0,14308,14330,22.4,174,True,sim_v50
2020-12-25,2020-12-28,day,1,做多▲,6,6,0,0,14364,14482,117.6,1126,True,sim_v50
2020-12-28,2020-12-29,day,1,做多▲,6,6,0,0,14502,14471,-30.9,-359,False,sim_v50
2020-12-29,2020-12-30,day,1,做多▲,5,5,0,0,14487,14687,199.7,1947,True,sim_v50
2020-12-30,2020-12-31,day,1,做多▲,6,6,0,0,14706,14732,26.0,210,True,sim_v50
2020-12-31,2021-01-04,day,1,做多▲,9,9,0,0,14721,14901,179.8,1748,True,sim_v50
2021-01-04,2021-01-05,day,1,做多▲,8,8,0,0,14915,14999,84.4,794,True,sim_v50
2021-01-05,2021-01-06,day,1,做多▲,7,7,0,0,15147,14982,-164.7,-1697,False,sim_v50
2021-01-06,2021-01-07,day,1,做多▲,7,7,0,0,15061,15213,152.5,1475,True,sim_v50
2021-01-07,2021-01-08,day,1,做多▲,6,6,0,0,15366,15463,96.8,918,True,sim_v50
2021-01-08,2021-01-11,day,0,觀望─,6,6,0,0,,,,,,sim_v50_skip
2021-01-11,2021-01-12,day,0,觀望─,7,7,0,0,,,,,,sim_v50_skip
2021-01-12,2021-01-13,day,0,觀望─,6,6,0,0,,,,,,sim_v50_skip
2021-01-13,2021-01-14,day,0,觀望─,6,6,0,0,,,,,,sim_v50_skip
2021-01-14,2021-01-15,day,0,觀望─,6,6,0,0,,,,,,sim_v50_skip
2021-01-15,2021-01-18,day,0,觀望─,5,5,0,0,,,,,,sim_v50_skip
2021-01-18,2021-01-19,day,1,做多▲,4,4,0,0,15718,15876,158.7,1537,True,sim_v50
2021-01-19,2021-01-20,day,0,觀望─,6,6,0,0,,,,,,sim_v50_skip
2021-01-20,2021-01-21,day,1,做多▲,6,6,0,0,15777,16153,376.0,3710,True,sim_v50
2021-01-21,2021-01-22,day,0,觀望─,6,6,0,0,,,,,,sim_v50_skip
2021-01-22,2021-01-25,day,1,做多▲,6,6,0,0,16007,15946,-61.7,-667,False,sim_v50
2021-01-25,2021-01-26,day,1,做多▲,6,6,0,0,15956,15658,-298.3,-3033,False,sim_v50
2021-01-26,2021-01-27,day,1,做多▲,4,4,0,0,15713,15700,-12.3,-173,False,sim_v50
2021-01-27,2021-01-28,day,1,做多▲,5,5,0,0,15521,15415,-106.0,-1110,False,sim_v50
2021-01-28,2021-01-29,day,0,觀望─,-5,-5,0,0,,,,,,sim_v50_skip
2021-01-29,2021-02-01,day,0,觀望─,-6,-6,0,0,,,,,,sim_v50_skip
2021-02-01,2021-02-02,day,0,觀望─,-5,-5,0,0,,,,,,sim_v50_skip
2021-02-02,2021-02-03,day,0,觀望─,-1,-1,0,0,,,,,,sim_v50_skip
2021-02-03,2021-02-04,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2021-02-04,2021-02-05,day,-1,做空▼,-1,-1,0,0,15805,15803,1.4,-36,False,sim_v50
2021-02-05,2021-02-17,day,0,觀望─,3,3,0,0,,,,,,sim_v50_skip
2021-02-17,2021-02-18,day,0,觀望─,4,4,0,0,,,,,,sim_v50_skip
2021-02-18,2021-02-19,day,0,觀望─,8,8,0,0,,,,,,sim_v50_skip
2021-02-19,2021-02-22,day,1,做多▲,8,8,0,0,16447,16409,-37.7,-427,False,sim_v50
2021-02-22,2021-02-23,day,1,做多▲,9,9,0,0,16322,16442,120.5,1155,True,sim_v50
2021-02-23,2021-02-24,day,1,做多▲,9,9,0,0,16331,16212,-119.0,-1240,False,sim_v50
2021-02-24,2021-02-25,day,1,做多▲,8,8,0,0,16378,16451,73.4,684,True,sim_v50
2021-02-25,2021-02-26,day,1,做多▲,9,9,0,0,16191,15953,-238.2,-2432,False,sim_v50
2021-02-26,2021-03-02,day,1,做多▲,2,2,0,0,16129,15946,-183.0,-1880,False,sim_v50
2021-03-02,2021-03-03,day,0,觀望─,1,1,0,0,,,,,,sim_v50_skip
2021-03-03,2021-03-04,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2021-03-04,2021-03-05,day,0,觀望─,-3,-3,0,0,,,,,,sim_v50_skip
2021-03-05,2021-03-08,day,0,觀望─,-3,-3,0,0,,,,,,sim_v50_skip
2021-03-08,2021-03-09,day,0,觀望─,-4,-4,0,0,,,,,,sim_v50_skip
2021-03-09,2021-03-10,day,0,觀望─,-3,-3,0,0,,,,,,sim_v50_skip
2021-03-10,2021-03-11,day,-1,做空▼,-7,-7,0,0,15946,16181,-234.3,-2393,False,sim_v50
2021-03-11,2021-03-12,day,-1,做空▼,-3,-3,0,0,16241,16256,-15.6,-206,False,sim_v50
2021-03-12,2021-03-15,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2021-03-15,2021-03-16,day,0,觀望─,1,1,0,0,,,,,,sim_v50_skip
2021-03-16,2021-03-17,day,0,觀望─,1,1,0,0,,,,,,sim_v50_skip
2021-03-17,2021-03-18,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2021-03-18,2021-03-19,day,0,觀望─,1,1,0,0,,,,,,sim_v50_skip
2021-03-19,2021-03-22,day,0,觀望─,-1,-1,0,0,,,,,,sim_v50_skip
2021-03-22,2021-03-23,day,1,做多▲,5,5,0,0,16251,16177,-74.6,-796,False,sim_v50
2021-03-23,2021-03-24,day,1,做多▲,2,2,0,0,15996,16031,35.2,302,True,sim_v50
2021-03-24,2021-03-25,day,0,觀望─,-2,-2,0,0,,,,,,sim_v50_skip
2021-03-25,2021-03-26,day,0,觀望─,-2,-2,0,0,,,,,,sim_v50_skip
2021-03-26,2021-03-29,day,0,觀望─,2,2,0,0,,,,,,sim_v50_skip
2021-03-29,2021-03-30,day,0,觀望─,3,3,0,0,,,,,,sim_v50_skip
2021-03-30,2021-03-31,day,1,做多▲,10,10,0,0,16530,16430,-100.1,-1051,False,sim_v50
2021-03-31,2021-04-01,day,1,做多▲,9,9,0,0,16539,16570,31.0,260,True,sim_v50
2021-04-01,2021-04-07,day,1,做多▲,9,9,0,0,16772,16814,42.0,370,True,sim_v50
2021-04-07,2021-04-08,day,1,做多▲,9,9,0,0,16788,16925,137.9,1329,True,sim_v50
2021-04-08,2021-04-09,day,1,做多▲,10,10,0,0,16975,16853,-122.2,-1272,False,sim_v50
2021-04-09,2021-04-12,day,1,做多▲,9,9,0,0,16910,16859,-50.9,-559,False,sim_v50
2021-04-12,2021-04-13,day,1,做多▲,9,9,0,0,16873,16824,-49.5,-545,False,sim_v50
2021-04-13,2021-04-14,day,1,做多▲,6,6,0,0,16871,16865,-5.8,-108,False,sim_v50
2021-04-14,2021-04-15,day,1,做多▲,6,6,0,0,16852,17076,223.7,2187,True,sim_v50
2021-04-15,2021-04-16,day,1,做多▲,7,7,0,0,17029,17158,128.5,1235,True,sim_v50
2021-04-16,2021-04-19,day,0,觀望─,7,7,0,0,,,,,,sim_v50_skip
2021-04-19,2021-04-20,day,0,觀望─,7,7,0,0,,,,,,sim_v50_skip
2021-04-20,2021-04-21,day,1,做多▲,7,7,0,0,17284,17201,-82.7,-877,False,sim_v50
2021-04-21,2021-04-22,day,1,做多▲,6,6,0,0,17304,17096,-207.8,-2128,False,sim_v50
2021-04-22,2021-04-23,day,1,做多▲,8,8,0,0,17118,17299,180.8,1758,True,sim_v50
2021-04-23,2021-04-26,day,1,做多▲,6,6,0,0,17379,17571,191.9,1869,True,sim_v50
2021-04-26,2021-04-27,day,1,做多▲,6,6,0,0,17587,17595,7.9,29,True,sim_v50
2021-04-27,2021-04-28,day,1,做多▲,8,8,0,0,17612,17567,-45.2,-502,False,sim_v50
2021-04-28,2021-04-29,day,1,做多▲,7,7,0,0,17648,17566,-82.3,-873,False,sim_v50
2021-04-29,2021-05-03,day,1,做多▲,7,7,0,0,17507,17221,-285.2,-2902,False,sim_v50
2021-05-03,2021-05-04,day,1,做多▲,4,4,0,0,17251,16933,-317.8,-3228,False,sim_v50
2021-05-04,2021-05-05,day,1,做多▲,0,0,0,0,16970,16842,-127.3,-1323,False,sim_v50
2021-05-05,2021-05-06,day,0,觀望─,-6,-6,0,0,,,,,,sim_v50_skip
2021-05-06,2021-05-07,day,0,觀望─,-5,-5,0,0,,,,,,sim_v50_skip
